PAUL MERAGE SCH BUSINESS	4	0.0022
SANTA CLARA UNIV	4	0.0022
WILLIAM E SIMON GRAD SCH BUSINESS ADM	4	0.0022
CLARK UNIV	4	0.0022
NE ILLINOIS UNIV	4	0.0022
H MILTON STEWART SCH IND & SYST ENGN	4	0.0022
SUNY BINGHAMTON	4	0.0022
KELLSTADT GRAD SCH COMMERCE	4	0.0022
INT CTR DECIS & RISK ANAL	4	0.0022
OKLAHOMA STATE UNIV	4	0.0022
DEPT OPERAT & INFORMAT MANAGEMENT	4	0.0022
CTR OPERAT RES	4	0.0022
BROAD COLL BUSINESS	4	0.0022
CALIF STATE UNIV FRESNO	3	0.0016
UNIV N FLORIDA	3	0.0016
DONALDSON CHAIR OPERAT MANAGEMENT	3	0.0016
IBM CORP	3	0.0016
WALTON COLL BUSINESS	3	0.0016
NAVEEN JINDAL SCH MANAGEMENT	3	0.0016
INCAE BUSINESS SCH	3	0.0016
COLL BUSINESS & TECHNOL	3	0.0016
OPERAT MANAGEMENT AREA	3	0.0016
DEPT COMP SCI	3	0.0016
INDIAN INST TECHNOL	3	0.0016
CALIF STATE UNIV FULLERTON	3	0.0016
BARUCH COLL	3	0.0016
ROLLINS COLL	3	0.0016
CTR INTELLIGENT SUPPLY NETWORKS	3	0.0016
LEAVEY SCH BUSINESS	3	0.0016
OPERAT & INFORMAT MANAGEMENT DEPT	3	0.0016
OAKLAND UNIV	3	0.0016
UNIV CATOLICA PORTUGUESA	3	0.0016
UNIV DAYTON	3	0.0016
HARVARD BUSINESS SCH	3	0.0016
COGGIN COLL BUSINESS	3	0.0016
AJ PALUMBO SCH BUSINESS ADM	3	0.0016
GRAD SCH BUSINESS ADM	3	0.0016
DEPT MANAGEMENT SCI & INFORMAT SYST	3	0.0016
CHINA EUROPE INT BUSINESS SCH	3	0.0016
PERDUE SCH BUSINESS	3	0.0016
UNIV BOLOGNA	3	0.0016
UNIV CYPRUS	3	0.0016
WESTERN ILLINOIS UNIV	3	0.0016
KELLY SCH BUSINESS	3	0.0016
UNIV TWENTE	3	0.0016
SIMON GRAD SCH BUSINESS	3	0.0016
CLEVELAND STATE UNIV	3	0.0016
DEPT FINANCE & QUANTITAT ANAL	3	0.0016
MEM UNIV NEWFOUNDLAND	3	0.0016
SCH MED	3	0.0016
ACAD MATH & SYST SCI	3	0.0016
TECHNION ISRAEL INST TECHNOL	3	0.0016
NEELEY BUSINESS SCH	3	0.0016
JOHNS HOPKINS CAREY BUSINESS SCH	3	0.0016
UNIV N TEXAS	3	0.0016
SCH OPERAT RES & INFORMAT ENGN	3	0.0016
UNIV COIMBRA	3	0.0016
UNIV PADUA	3	0.0016
KOREA ADV INST SCI & TECHNOL	3	0.0016
ARISTOTLE UNIV THESSALONIKI	3	0.0016
SCH MANAGEMENT & ECON	3	0.0016
