Gurnani H	2	0.0012
Thomas LJ	2	0.0012
Guo PF	2	0.0012
Sinha RK	2	0.0012
Belohlav JA	2	0.0012
Tayur S	2	0.0012
Parlar M	2	0.0012
Autry CW	2	0.0012
Ketokivi MA	2	0.0012
Wei JC	2	0.0012
Mccutcheon DM	2	0.0012
Carrillo JE	2	0.0012
Son BG	2	0.0012
Kuratko DF	2	0.0012
Agrawal N	2	0.0012
Idiagbon-Oke M	2	0.0012
Loch C	2	0.0012
Thomas DJ	2	0.0012
Sycara K	2	0.0012
Ketzenberg M	2	0.0012
Davis MM	2	0.0012
Randall T	2	0.0012
Li Y	2	0.0012
Nahm AY	2	0.0012
Ganeshan R	2	0.0012
Evans JR	2	0.0012
Pot A	2	0.0012
Veral E	2	0.0012
Kim BC	2	0.0012
Whinston AB	2	0.0012
Wilson D	2	0.0012
Hasija S	2	0.0012
Beil DR	2	0.0012
Hanna MD	2	0.0012
Bowen DE	2	0.0012
Wacker JG	2	0.0012
Herroelen W	2	0.0012
Cotteleer MJ	2	0.0012
Roels G	2	0.0012
Schroeder R	2	0.0012
Bachrach DG	2	0.0012
Choi TM	2	0.0012
Yan TT	2	0.0012
Milner JM	2	0.0012
Ngai EWT	2	0.0012
Mackelprang AW	2	0.0012
Griffis SE	2	0.0012
Sambamurthy V	2	0.0012
Flynn EJ	2	0.0012
O'leary-Kelly SW	2	0.0012
Naseraldin H	2	0.0012
Pibernik R	2	0.0012
Dutta A	2	0.0012
Easton GS	2	0.0012
Veeraraghavan S	2	0.0012
Hyer NL	2	0.0012
Duray R	2	0.0012
Apte A	2	0.0012
Perdikaki O	2	0.0012
Raturi AS	2	0.0012
Krishnan VV	2	0.0012
Hines P	2	0.0012
Van Woensel T	2	0.0012
Boyer K	2	0.0012
Laganga LR	2	0.0012
Soares J	2	0.0012
Federgruen A	2	0.0012
Chen FR	2	0.0012
Hult GTA	2	0.0012
Masini A	2	0.0012
Comez N	2	0.0012
Swaminathan J	2	0.0012
Matsuo H	2	0.0012
Rai A	2	0.0012
Montabon F	2	0.0012
Yeung JHY	2	0.0012
Tao ZJ	2	0.0012
Ba SL	2	0.0012
Andradottir S	2	0.0012
Pan XA	2	0.0012
Jaller M	2	0.0012
Kachani S	2	0.0012
Lewis MW	2	0.0012
Xiao WQ	2	0.0012
Tang SY	2	0.0012
Dixon JR	2	0.0012
Campbell D	2	0.0012
Wu SD	2	0.0012
Pandejpong T	2	0.0012
Yin R	2	0.0012
Aguilar-Escobar VG	2	0.0012
Li M	2	0.0012
Bandyopadhyay S	2	0.0012
Frei FX	2	0.0012
Bernstein F	2	0.0012
Mohan U	2	0.0012
Chen YW	2	0.0012
Victorino L	2	0.0012
Wu YZ	2	0.0012
Rao J	2	0.0012
Kraft T	2	0.0012
Inman RR	2	0.0012
Schultz K	2	0.0012
Sohoni MG	2	0.0012
Mittendorf B	2	0.0012
Wemmerlov U	2	0.0012
Nyaga GN	2	0.0012
Tan B	2	0.0012
Mishra S	2	0.0012
Leng MM	2	0.0012
Covin JG	2	0.0012
Johnson PF	2	0.0012
Leus R	2	0.0012
Ferrer JC	2	0.0012
Ramaswamy K	2	0.0012
Vandaele N	2	0.0012
Oliva R	2	0.0012
Tunca TI	2	0.0012
Pullman ME	2	0.0012
Choi T	2	0.0012
Ohno K	2	0.0012
Naor M	2	0.0012
Frenk JBG	2	0.0012
Kempf KG	2	0.0012
Kellogg DL	2	0.0012
Chakravarty AK	2	0.0012
Kull TJ	2	0.0012
Mishra AN	2	0.0012
Mccormick ST	2	0.0012
Chen CM	2	0.0012
Shi RX	2	0.0012
Li ZL	2	0.0012
Selen W	2	0.0012
Lim A	2	0.0012
Klassen R	2	0.0012
Hornsby JS	2	0.0012
Raghunathan S	2	0.0012
Dallery Y	2	0.0012
Etzion H	2	0.0012
Naveh E	2	0.0012
Mithas S	2	0.0012
Lapre MA	2	0.0012
Blackburn J	2	0.0012
Denton BT	2	0.0012
Yue XH	2	0.0012
Elhedhli S	2	0.0012
Cavusoglu H	2	0.0012
Kirsch DA	2	0.0012
Zhang XY	2	0.0012
Ray S	2	0.0012
Porth SJ	2	0.0012
Liu Q	2	0.0012
Goldsby TJ	2	0.0012
Kohli R	2	0.0012
Vlachos D	2	0.0012
Gonzalez-Zamora MD	2	0.0012
Lee SY	2	0.0012
De Koster MBM	2	0.0012
Balk BM	2	0.0012
Akkermans H	2	0.0012
Topaloglu H	2	0.0012
Chopra S	2	0.0012
Cantor DE	2	0.0012
Bhattacharya S	2	0.0012
Tucker AL	2	0.0012
Milner J	2	0.0012
Hur D	2	0.0012
Di Benedetto CA	2	0.0012
Papke-Shields KE	2	0.0012
Chen FY	2	0.0012
Brown KA	2	0.0012
Henke JW	2	0.0012
Yucesan E	2	0.0012
Mclaughlin C	2	0.0012
Kulkarni SS	2	0.0012
Boone T	2	0.0012
Aksin OZ	2	0.0012
Van Wezel W	2	0.0012
Gilland WG	2	0.0012
Billington C	2	0.0012
Geismar N	2	0.0012
Vos B	2	0.0012
Argon NT	2	0.0012
Ahn HS	2	0.0012
Leenders MR	2	0.0012
Morrice DJ	2	0.0012
Zimmermann C	2	0.0012
Prahinski C	2	0.0012
Cua KO	2	0.0012
Groenevelt H	2	0.0012
Willems SP	2	0.0012
Talbot B	2	0.0012
Cheng F	2	0.0012
Vairaktarakis GL	2	0.0012
Randhawa RS	2	0.0012
Tu Q	2	0.0012
Zhang C	2	0.0012
Bardhan I	2	0.0012
Haruvy E	2	0.0012
Ro YK	2	0.0012
Ramachandran K	2	0.0012
Scudder GD	2	0.0012
Gong YM	2	0.0012
Wagner SM	2	0.0012
Youngdahl WE	2	0.0012
Mahapatra SK	2	0.0012
Mena C	2	0.0012
Mccutcheon D	2	0.0012
Kazaz B	2	0.0012
Bozarth C	2	0.0012
Li R	2	0.0012
Petruzzi NC	2	0.0012
Atkins D	2	0.0012
Seifert RW	2	0.0012
Wang L	2	0.0012
Westbrook R	2	0.0012
Johnston DA	2	0.0012
Sainathan A	2	0.0012
Demeester L	2	0.0012
Jacobs MA	2	0.0012
Liedtke C	2	0.0012
Gumus M	2	0.0012
Knemeyer AM	2	0.0012
Li JB	2	0.0012
Li YA	2	0.0012
Majumder P	2	0.0012
Rajamani D	2	0.0012
Ayhan H	2	0.0012
Stolletz R	2	0.0012
Perakis G	2	0.0012
Teo CC	2	0.0012
Savaskan RC	2	0.0012
Fisher M	2	0.0012
Lado AA	2	0.0012
Terjesen S	2	0.0012
Akcali E	2	0.0012
Zhang DL	2	0.0012
Bearden JN	2	0.0012
Prasad S	2	0.0012
Zhao ZY	2	0.0012
Liu LM	2	0.0012
Miller JL	2	0.0012
Keskinocak P	2	0.0012
Tang K	2	0.0012
Yang J	2	0.0012
Perez N	2	0.0012
Hardgrave BC	2	0.0012
Doll WJ	2	0.0012
Teo HH	2	0.0012
Parlakturk AK	2	0.0012
So KC	2	0.0012
Wasil E	2	0.0012
Mitra S	2	0.0012
Laforge RL	2	0.0012
Wu ZP	2	0.0012
Mcdermott CM	2	0.0012
Inderfurth K	2	0.0012
Maglaras C	2	0.0012
Mccardle KF	2	0.0012
Choi HCP	2	0.0012
Voss MD	2	0.0012
Rungtusanatham A	2	0.0012
Zipkin PH	2	0.0012
Sharma S	2	0.0012
Kerwood H	2	0.0012
Gowen CR	2	0.0012
Blackhurst J	2	0.0012
Lippman SA	2	0.0012
Verma D	2	0.0012
Curkovic S	2	0.0012
Bohn RE	2	0.0012
Van Der laan E	2	0.0012
Van Donk DP	2	0.0012
Yao T	2	0.0012
Mallik S	2	0.0012
Roma P	2	0.0012
Puterman ML	2	0.0012
Yu DZ	2	0.0012
Fredendall LD	2	0.0012
Singhal V	2	0.0012
Peter JKE	1	0.0006
Diwas KCD	1	0.0006
Harrison N	1	0.0006
Heikkila J	1	0.0006
Atwater JB	1	0.0006
Pannirselvam GP	1	0.0006
Prestipino AL	1	0.0006
Saranga H	1	0.0006
Fleischmann M	1	0.0006
Klabjan D	1	0.0006
Prater E	1	0.0006
Wang C	1	0.0006
Kleindorfer P	1	0.0006
Van Nieuwenhuyse I	1	0.0006
Funda SA	1	0.0006
Jiang HY	1	0.0006
Guo H	1	0.0006
Armentano VA	1	0.0006
Singh KCD	1	0.0006
Delen D	1	0.0006
Ash RC	1	0.0006
Snyder LV	1	0.0006
Zheng H	1	0.0006
Slotnick SA	1	0.0006
Lai FJ	1	0.0006
Perry-Smith JE	1	0.0006
Hua ZS	1	0.0006
Kim SC	1	0.0006
Macdonald C	1	0.0006
Goyal M	1	0.0006
L'ecuyer P	1	0.0006
Chhajed D	1	0.0006
Ettl M	1	0.0006
Lummus RR	1	0.0006
Kopczak LR	1	0.0006
Tallon WJ	1	0.0006
Toyasaki F	1	0.0006
Zenios SA	1	0.0006
Huschka T	1	0.0006
Letmathe P	1	0.0006
Bertrand JWM	1	0.0006
Smith AD	1	0.0006
Jacobs J	1	0.0006
Chinander KR	1	0.0006
Harrington M	1	0.0006
Moser R	1	0.0006
Tokdar S	1	0.0006
Ormeci EL	1	0.0006
Jiang QY	1	0.0006
Melville NP	1	0.0006
Kucukyazici B	1	0.0006
Baggett LS	1	0.0006
Bisi A	1	0.0006
Pedraza-Martinez AJ	1	0.0006
Salzarulo PA	1	0.0006
Dostaler I	1	0.0006
Tzur M	1	0.0006
Persona A	1	0.0006
Srinivasan A	1	0.0006
Zwikael O	1	0.0006
Thomas LC	1	0.0006
Liu TM	1	0.0006
Gong LG	1	0.0006
Shi MZ	1	0.0006
Kastalli IV	1	0.0006
Ghose S	1	0.0006
Wang HF	1	0.0006
Barber AE	1	0.0006
Huang WH	1	0.0006
Bailey J	1	0.0006
Owen J	1	0.0006
Shabtay D	1	0.0006
Feng Y	1	0.0006
Lien RW	1	0.0006
Van Houtum GJ	1	0.0006
Ahmad O	1	0.0006
Boronico JS	1	0.0006
Van Den schrieck JC	1	0.0006
Smith RL	1	0.0006
Corsten D	1	0.0006
Aron R	1	0.0006
Lim MK	1	0.0006
He R	1	0.0006
Kwasnica AM	1	0.0006
Li G	1	0.0006
Wouters M	1	0.0006
Sim T	1	0.0006
Kantarcioglu M	1	0.0006
Siferd SP	1	0.0006
Hall J	1	0.0006
Thurer M	1	0.0006
Park CS	1	0.0006
Lind MR	1	0.0006
Chevalier P	1	0.0006
Akcay A	1	0.0006
Whitten D	1	0.0006
Flores B	1	0.0006
Jira C	1	0.0006
Clifton C	1	0.0006
Shou BY	1	0.0006
Diaz MS	1	0.0006
Atallah MJ	1	0.0006
Friesz TL	1	0.0006
Lus B	1	0.0006
Quinn AM	1	0.0006
Muthulingam S	1	0.0006
Pavlin JM	1	0.0006
Somlo B	1	0.0006
Steiner G	1	0.0006
Lundeen G	1	0.0006
Talluri K	1	0.0006
Kirkizlar E	1	0.0006
Xu H	1	0.0006
Veeraraghavan SK	1	0.0006
Feldman P	1	0.0006
Levin Y	1	0.0006
Tate WL	1	0.0006
Tempelmeier H	1	0.0006
St John CH	1	0.0006
Maglio PP	1	0.0006
Alanis R	1	0.0006
Benner M	1	0.0006
Zhan RL	1	0.0006
Cradit JD	1	0.0006
Down DG	1	0.0006
Davis A	1	0.0006
Zhang HY	1	0.0006
Mallick DN	1	0.0006
Oppenheim B	1	0.0006
Wardell D	1	0.0006
Maillart LM	1	0.0006
Chandon JL	1	0.0006
Chen L	1	0.0006
Kara S	1	0.0006
Berretta RE	1	0.0006
Rytter NG	1	0.0006
Lampel J	1	0.0006
Preston DS	1	0.0006
Arreola-Risa A	1	0.0006
Knox G	1	0.0006
Hong Y	1	0.0006
Ray SB	1	0.0006
Gelade G	1	0.0006
Lamming RC	1	0.0006
Jabali O	1	0.0006
Duchon D	1	0.0006
Yayla-Kullu HM	1	0.0006
Jain S	1	0.0006
Shang WX	1	0.0006
Ghaffari A	1	0.0006
