630	1	USA
631	0	Canada
632	0	USA
633	0	USA
634	0	USA
635	0	USA
635	1	South Korea
635	2	USA
636	0	USA
636	1	USA
636	2	USA
637	0	USA
638	0	Japan
638	1	USA
639	0	USA
640	0	USA
641	0	USA
642	0	USA
643	0	USA
643	1	USA
643	2	USA
644	0	USA
644	1	USA
645	0	USA
645	1	England
646	0	USA
646	1	USA
646	2	USA
646	3	USA
647	0	USA
647	1	India
648	0	USA
648	1	Spain
648	2	USA
648	3	USA
649	0	USA
649	1	USA
650	0	USA
651	0	USA
651	1	USA
652	0	USA
652	1	USA
653	0	USA
654	0	USA
654	1	Portugal
655	0	Greece
655	1	Greece
656	0	Peoples R China
656	1	Peoples R China
656	2	Peoples R China
657	0	USA
657	1	USA
658	0	USA
659	0	USA
660	0	USA
661	0	USA
661	1	Netherlands
662	0	USA
662	1	USA
663	0	Canada
663	1	USA
664	0	USA
664	1	USA
665	0	USA
665	1	USA
665	2	USA
666	0	USA
667	0	England
668	0	USA
668	1	USA
669	0	USA
669	1	USA
670	0	Canada
670	1	Canada
670	2	USA
671	0	USA
671	1	USA
671	2	USA
672	0	USA
672	1	USA
672	2	France
673	0	USA
673	1	USA
674	0	Israel
675	0	USA
675	1	USA
676	0	USA
676	1	Peoples R China
677	0	Canada
677	1	USA
678	0	Canada
679	0	USA
679	1	Greece
679	2	USA
680	0	USA
680	1	USA
681	0	USA
682	0	USA
683	0	USA
684	0	Canada
684	1	Canada
685	0	USA
686	0	USA
686	1	USA
687	0	USA
687	1	Peoples R China
687	2	Peoples R China
687	3	Canada
688	0	USA
688	1	Chile
688	2	Spain
689	0	USA
689	1	USA
690	0	USA
690	1	USA
690	2	Canada
690	3	USA
690	4	USA
691	0	USA
691	1	USA
691	2	USA
692	0	USA
692	1	USA
693	0	USA
693	1	USA
694	0	USA
695	0	Australia
695	1	USA
695	2	USA
696	0	USA
697	0	Singapore
697	1	USA
697	2	USA
698	0	Singapore
698	1	France
699	0	USA
699	1	Turkey
699	2	USA
700	0	USA
700	1	USA
701	0	USA
702	0	USA
702	1	USA
703	0	USA
703	1	USA
704	0	USA
704	1	USA
705	0	USA
705	1	USA
706	0	Netherlands
707	0	Netherlands
708	0	USA
708	1	USA
709	0	USA
709	1	USA
710	0	USA
711	0	Canada
712	0	Canada
712	1	England
713	0	USA
714	0	Canada
714	1	Canada
715	0	USA
715	1	USA
716	0	USA
717	0	Belgium
717	1	Belgium
717	2	Belgium
717	3	Belgium
718	0	Peoples R China
718	1	Peoples R China
719	0	USA
719	1	USA
720	0	USA
720	1	USA
720	2	USA
721	0	USA
721	1	USA
722	0	USA
722	1	USA
723	0	USA
723	1	USA
723	2	USA
724	0	Peoples R China
724	1	USA
725	0	Netherlands
725	1	Netherlands
725	2	Netherlands
726	0	USA
726	1	USA
727	0	USA
728	0	USA
728	1	USA
729	0	USA
729	1	USA
730	0	USA
730	1	USA
731	0	USA
731	1	Australia
732	0	USA
732	1	USA
732	2	USA
733	0	USA
733	1	USA
734	0	USA
735	0	France
735	1	USA
735	2	Germany
736	0	USA
736	1	USA
736	2	Peoples R China
737	0	USA
737	1	USA
738	0	USA
738	1	USA
738	2	India
739	0	USA
739	1	USA
740	0	USA
740	1	USA
741	0	USA
741	1	USA
742	0	USA
743	0	USA
743	1	Canada
743	2	USA
744	0	USA
744	1	USA
744	2	USA
745	0	USA
746	0	USA
746	1	USA
746	2	USA
747	0	USA
748	0	USA
748	1	USA
749	0	Peoples R China
749	1	USA
749	2	USA
750	0	USA
751	0	USA
751	1	USA
752	0	USA
752	1	USA
752	2	USA
752	3	USA
753	0	USA
753	1	USA
754	0	USA
755	0	USA
755	1	Peoples R China
755	2	USA
756	0	Canada
756	1	USA
757	0	USA
757	1	USA
758	0	Peoples R China
758	1	Singapore
759	0	USA
760	0	USA
760	1	USA
761	0	Peoples R China
761	1	USA
761	2	Australia
761	3	Peoples R China
762	0	USA
762	1	USA
763	0	USA
763	1	USA
764	0	England
764	1	France
765	0	USA
765	1	USA
766	0	USA
766	1	Peoples R China
767	0	USA
767	1	USA
768	0	USA
768	1	USA
769	0	USA
769	1	USA
770	0	Singapore
770	1	USA
770	2	USA
771	0	Peoples R China
771	1	USA
771	2	USA
772	0	USA
772	1	USA
772	2	USA
773	0	USA
773	1	USA
774	0	USA
774	1	USA
775	0	Peoples R China
775	1	USA
776	0	Peoples R China
776	1	USA
777	0	India
777	1	USA
777	2	France
778	0	USA
779	0	USA
779	1	USA
779	2	USA
780	0	USA
780	1	USA
780	2	USA
780	3	Singapore
780	4	France
781	0	USA
781	1	USA
782	0	USA
783	0	USA
784	0	Netherlands
784	1	Netherlands
785	0	USA
786	0	Spain
787	0	USA
787	1	Austria
787	2	France
788	0	USA
788	1	USA
788	2	Peoples R China
789	0	USA
789	1	USA
790	0	USA
790	1	USA
790	2	USA
791	0	USA
792	0	USA
792	1	Spain
793	0	USA
793	1	Peoples R China
793	2	Netherlands
794	0	USA
795	0	USA
795	1	USA
796	0	USA
796	1	USA
796	2	USA
797	0	USA
797	1	USA
798	0	USA
799	0	USA
799	1	Lebanon
799	2	Singapore
800	0	USA
801	0	USA
801	1	USA
802	0	USA
803	0	USA
803	1	USA
804	0	Canada
804	1	USA
805	0	USA
805	1	USA
805	2	USA
806	0	USA
806	1	USA
807	0	USA
808	0	USA
808	1	USA
808	2	USA
809	0	USA
810	0	Peoples R China
810	1	USA
811	0	Canada
812	0	USA
812	1	USA
813	0	USA
813	1	USA
814	0	USA
814	1	USA
814	2	USA
815	0	Peoples R China
815	1	USA
816	0	USA
816	1	USA
816	2	USA
817	0	USA
817	1	USA
818	0	Peoples R China
818	1	USA
819	0	USA
819	1	USA
820	0	Argentina
820	1	USA
821	0	USA
822	0	USA
822	1	USA
822	2	USA
823	0	USA
824	0	USA
824	1	USA
824	2	USA
825	0	France
825	1	France
825	2	Turkey
826	0	USA
826	1	Canada
827	0	Singapore
828	0	USA
829	0	USA
829	1	USA
830	0	USA
830	1	USA
831	0	USA
832	0	Canada
833	0	USA
834	0	USA
834	1	USA
835	0	USA
836	0	USA
836	1	USA
837	0	Peoples R China
838	0	USA
838	1	France
839	0	Peoples R China
839	1	USA
839	2	USA
840	0	Canada
841	0	Spain
842	0	USA
842	1	USA
843	0	USA
844	0	USA
